game_date,top_team,top_final,bottom_final,bottom_team,top_spread,top_spread_odds,top_ml_odds,top_total,top_total_odds,bottom_spread,bottom_spread_odds,bottom_ml_odds,bottom_total,bottom_total_odds
2015-01-24,TennMartin,70,53,SEMissouriSt,-4.5,-110,-196,130.5,-110,4.5,-110,173,130.5,-110
2015-01-24,Rider,59,46,Canisius,-1.5,-110,-123,123.0,-110,1.5,-110,109,123.0,-110
2015-01-24,NDakotaSt,71,77,IPFW,-1.5,-110,-114,130.0,-110,1.5,-110,101,130.0,-110
2015-01-24,OralRoberts,72,76,SouthDakotaSt,-2.0,-110,-138,140.0,-110,2.0,-110,123,140.0,-110
2015-01-24,MurrayState,60,54,SIUEdwardsville,-10.5,-110,-675,145.0,-110,10.5,-110,532,145.0,-110
2015-01-24,EasternKentucky,81,83,TennesseeTech,-3.0,-110,-160,136.0,-110,3.0,-110,142,136.0,-110
2015-01-24,Montana,58,56,SouthernUtah,-12.5,-110,-1000,141.0,-110,12.5,-110,733,141.0,-110
2015-01-24,IdahoU,83,79,No.Colorado,-3.5,-110,-153,157.0,-110,3.5,-110,136,157.0,-110
2015-01-24,PortlandState,76,80,IdahoState,-2.0,-110,-135,136.0,-110,2.0,-110,120,136.0,-110
2015-01-24,St.Josephs,52,56,Pennsylvania,-4.5,-110,-192,126.5,-110,4.5,-110,169,126.5,-110
2015-01-24,Pepperdine,57,60,SantaClara,-2.0,-110,-125,126.5,-110,2.0,-110,111,126.5,-110
2015-01-24,WesternCarolina,72,78,Samford,-1.5,-110,-123,142.5,-110,1.5,-110,109,142.5,-110
2015-01-24,SaintMarysCA,74,64,PortlandU,-3.0,-110,-150,136.0,-110,3.0,-110,133,136.0,-110
2015-01-24,MemphisU,57,55,Tulane,-5.0,-110,-255,130.5,-110,5.0,-110,222,130.5,-110
2015-01-24,Davidson,80,73,GeorgeMason,-6.0,-110,-261,149.0,-110,6.0,-110,227,149.0,-110
2015-01-24,Elon,94,82,Delaware,-3.5,-110,-175,138.0,-110,3.5,-110,155,138.0,-110
2015-01-24,CalSantaBarb,68,49,CSFullerton,-9.5,-110,-500,131.5,-110,9.5,-110,411,131.5,-110
2015-01-24,Buffalo,61,63,Ohio,-2.5,-110,-142,147.0,-110,2.5,-110,126,147.0,-110
2015-01-24,Columbia,47,57,Cornell,-6.5,-110,-282,121.5,-110,6.5,-110,244,121.5,-110
2015-01-24,YoungstownState,77,64,IllinoisChicago,-5.0,-110,-203,143.0,-110,5.0,-110,178,143.0,-110
2015-01-24,FresnoState,66,62,Nevada,-7.5,-110,-350,127.5,-110,7.5,-110,298,127.5,-110
2015-01-24,LouisianaTech,58,45,Rice,-8.5,-110,-425,134.0,-110,8.5,-110,355,134.0,-110
2015-01-24,UNLV,79,77,UtahState,-5.5,-110,-240,125.5,-110,5.5,-110,209,125.5,-110
2015-01-24,Dayton,63,60,Richmond,-6.5,-110,-270,119.0,-110,6.5,-110,234,119.0,-110
2015-01-24,NorthTexas,71,75,SouthernMiss,-8.0,-110,-350,124.5,-110,8.0,-110,298,124.5,-110
2015-01-24,NCWilmington,69,65,Towson,-6.0,-110,-260,127.5,-110,6.0,-110,226,127.5,-110
2015-01-24,Colorado,90,58,WashingtonState,-8.5,-110,-400,134.5,-110,8.5,-110,336,134.5,-110
2015-01-24,Bradley,61,59,MissouriSt,-4.5,-110,-190,116.5,-110,4.5,-110,167,116.5,-110
2015-01-24,Alabama,57,55,Auburn,-10.5,-110,-650,132.0,-110,10.5,-110,516,132.0,-110
2015-01-24,Wyoming,63,62,NewMexico,-6.0,-110,-270,113.0,-110,6.0,-110,234,113.0,-110
2015-01-24,ColoradoState,79,73,SanDiegoState,-2.0,-110,-128,119.0,-110,2.0,-110,114,119.0,-110
2015-01-24,LongBeachState,64,58,CSNorthridge,-6.5,-110,-290,138.0,-110,6.5,-110,250,138.0,-110
2015-01-24,CalPolySLO,68,49,CalRiverside,-8.5,-110,-375,118.0,-110,8.5,-110,315,118.0,-110
2015-01-24,SanFrancisco,69,70,LoyolaMarymount,-9.0,-110,-440,133.5,-110,9.0,-110,367,133.5,-110
2015-01-23,WiscGreenBay,51,50,Valparaiso,-6.0,-110,-245,129.0,-110,6.0,-110,205,129.0,-110
2015-01-23,ClevelandState,70,66,DetroitU,-7.0,-110,-345,129.0,-110,7.0,-110,275,129.0,-110
2015-01-23,VaCommonwealth,63,61,SaintLouis,-12.5,-110,-880,134.5,-110,12.5,-110,630,134.5,-110
2015-01-23,Siena,69,60,Marist,-7.0,-110,-325,140.5,-110,7.0,-110,265,140.5,-110
2015-01-23,Monmouth,69,58,Niagara,-9.5,-110,-505,130.0,-110,9.5,-110,380,130.0,-110
2015-01-23,Quinnipiac,73,59,Manhattan,-4.0,-110,-175,135.0,-110,4.0,-110,155,135.0,-110
2015-01-22,Oakland,66,53,WiscMilwaukee,-7.0,-110,-330,146.0,-110,7.0,-110,270,146.0,-110
2015-01-22,MiamiFlorida,65,60,NCState,-5.0,-110,-205,138.5,-110,5.0,-110,175,138.5,-110
2015-01-22,LouisianaTech,66,73,NorthTexas,-10.0,-110,-565,136.0,-110,10.0,-110,440,136.0,-110
2015-01-22,OldDominion,58,68,MiddleTennSt,-2.0,-110,-135,113.0,-110,2.0,-110,115,113.0,-110
2015-01-22,ULMonroe,57,61,UTArlington,-3.0,-110,-155,129.0,-110,3.0,-110,135,129.0,-110
2015-01-22,AppalachianSt,64,53,SouthAlabama,-4.0,-110,-195,145.0,-110,4.0,-110,170,145.0,-110
2015-01-22,RhodeIsland,59,47,LaSalle,-5.0,-110,-230,123.5,-110,5.0,-110,195,123.5,-110
2015-01-22,Marshall,68,82,TexSanAntonio,-0.0,-110,-115,144.0,-110,0.0,-110,-105,144.0,-110
2015-01-22,OhioState,69,67,Northwestern,-7.5,-110,-355,129.0,-110,7.5,-110,285,129.0,-110
2015-01-22,Arkansas,93,91,Alabama,-7.0,-110,-315,143.0,-110,7.0,-110,255,143.0,-110
2015-01-22,Northeastern,82,59,JamesMadison,-7.0,-110,-310,128.5,-110,7.0,-110,250,128.5,-110
2015-01-22,Elon,51,53,Towson,-5.0,-110,-210,130.5,-110,5.0,-110,180,130.5,-110
2015-01-22,SetonHall,60,64,Depaul,-9.5,-110,-545,139.5,-110,9.5,-110,420,139.5,-110
2015-01-22,St.Bonaventure,100,97,Duquesne,-3.0,-110,-145,141.0,-110,3.0,-110,125,141.0,-110
2015-01-22,Providence,69,66,Xavier,-2.0,-110,-140,141.5,-110,2.0,-110,120,141.5,-110
2015-01-22,Connecticut,67,60,CentralFlorida,-16.5,-110,-1800,132.5,-110,16.5,-110,1150,132.5,-110
2015-01-22,GeoWashington,79,59,Fordham,-10.5,-110,-615,127.0,-110,10.5,-110,465,127.0,-110
2015-01-22,NotreDame,85,60,VirginiaTech,-10.5,-110,-610,138.0,-110,10.5,-110,460,138.0,-110
2015-01-22,Temple,73,48,SouthFlorida,-10.0,-110,-600,125.0,-110,10.0,-110,475,125.0,-110
2015-01-22,Rice,58,56,SouthernMiss,-7.0,-110,-315,123.5,-110,7.0,-110,255,123.5,-110
2015-01-22,CharlotteU,76,81,UAB,-1.0,-110,-120,138.5,-110,1.0,-110,100,138.5,-110
2015-01-22,ETennesseeSt,70,59,TheCitadel,-13.0,-110,-1025,136.5,-110,13.0,-110,725,136.5,-110
2015-01-22,ULLafayette,96,59,ArkansasState,-8.0,-110,-395,141.5,-110,8.0,-110,315,141.5,-110
2015-01-22,PortlandU,72,69,Pacific,-8.5,-110,-425,137.0,-110,8.5,-110,335,137.0,-110
2015-01-22,NCAsheville,75,65,CoastalCarolina,-1.5,-110,-125,140.5,-110,1.5,-110,105,140.5,-110
2015-01-22,Iona,78,68,Rider,-1.0,-110,-115,154.5,-110,1.0,-110,-105,154.5,-110
2015-01-22,TexasState,43,45,GeorgiaSouthern,-2.0,-110,-130,125.0,-110,2.0,-110,110,125.0,-110
2015-01-22,Hawaii,84,76,UCDavis,-4.0,-110,-185,142.5,-110,4.0,-110,160,142.5,-110
2015-01-22,Oregon,75,67,USC,-9.5,-110,-535,150.0,-110,9.5,-110,410,150.0,-110
2015-01-22,California,44,79,ArizonaState,-2.0,-110,-140,126.5,-110,2.0,-110,120,126.5,-110
2015-01-22,SantaClara,65,62,LoyolaMarymount,-6.0,-110,-250,124.5,-110,6.0,-110,210,124.5,-110
2015-01-22,SanFrancisco,71,59,Pepperdine,-3.0,-110,-160,133.5,-110,3.0,-110,140,133.5,-110
2015-01-22,Gonzaga,68,47,SaintMarysCA,-15.0,-110,-1340,137.0,-110,15.0,-110,940,137.0,-110
2015-01-22,CalPolySLO,66,55,CSFullerton,-7.5,-110,-345,120.0,-110,7.5,-110,275,120.0,-110
2015-01-22,CalSantaBarb,83,75,CalRiverside,-9.5,-110,-505,130.5,-110,9.5,-110,380,130.5,-110
2015-01-22,CalIrvine,80,49,CSNorthridge,-4.5,-110,-190,135.0,-110,4.5,-110,165,135.0,-110
2015-01-22,Colorado,50,52,WashingtonU,-1.5,-110,-125,130.0,-110,1.5,-110,105,130.0,-110
2015-01-22,UTEP,66,71,WesternKentucky,-2.0,-110,-130,132.5,-110,2.0,-110,110,132.5,-110
2015-01-22,Arizona,89,82,Stanford,-3.5,-110,-175,130.5,-110,3.5,-110,155,130.5,-110
2015-01-22,UCLA,55,66,OregonState,-2.0,-110,-130,124.0,-110,2.0,-110,110,124.0,-110
2015-01-22,IndianaU,89,70,Maryland,-1.5,-110,-115,144.5,-110,1.5,-110,-105,144.5,-110
2015-01-22,ArkansasLR,73,65,Troy,-6.5,-110,-325,133.5,-110,6.5,-110,265,133.5,-110
2015-01-21,St.Johns,60,57,Marquette,-6.5,-110,-310,128.5,-110,6.5,-110,250,128.5,-110
2015-01-21,WesternMichigan,69,58,MiamiOhio,-4.5,-110,-215,142.5,-110,4.5,-110,185,142.5,-110
2015-01-21,BowlingGreen,74,58,EasternMichigan,-5.0,-110,-215,118.5,-110,5.0,-110,185,118.5,-110
2015-01-21,KentState,67,60,Toledo,-2.5,-110,-145,134.0,-110,2.5,-110,125,134.0,-110
2015-01-21,CentralMichigan,84,73,Buffalo,-2.5,-110,-150,154.5,-110,2.5,-110,130,154.5,-110
2015-01-21,BallState,73,82,Ohio,-2.0,-110,-130,136.0,-110,2.0,-110,110,136.0,-110
2015-01-21,Cincinnati,67,54,HoustonU,-15.0,-110,-1845,123.5,-110,15.0,-110,1195,123.5,-110
2015-01-21,SoIllinois,70,59,Bradley,-5.0,-110,-210,113.5,-110,5.0,-110,180,113.5,-110
2015-01-21,William&Mary,80,84,Delaware,-7.5,-110,-340,140.5,-110,7.5,-110,270,140.5,-110
2015-01-21,Tulsa,73,55,MemphisU,-4.5,-110,-195,127.0,-110,4.5,-110,170,127.0,-110
2015-01-21,Hofstra,86,58,Drexel,-12.0,-110,-775,132.0,-110,12.0,-110,575,132.0,-110
2015-01-21,MichiganState,66,60,PennState,-12.0,-110,-835,134.0,-110,12.0,-110,585,134.0,-110
2015-01-21,TexasA&M,62,50,Missouri,-9.0,-110,-495,125.5,-110,9.0,-110,395,125.5,-110
2015-01-21,NorthCarolina,87,71,WakeForest,-8.0,-110,-410,147.0,-110,8.0,-110,330,147.0,-110
2015-01-21,St.Josephs,62,56,Massachusetts,-0.0,-110,-108,131.5,-110,0.0,-110,-108,131.5,-110
2015-01-21,CollCharleston,56,58,NCWilmington,-2.0,-110,-135,128.0,-110,2.0,-110,115,128.0,-110
2015-01-21,SouthDakotaSt,82,53,IPFW,-7.5,-110,-390,138.5,-110,7.5,-110,310,138.5,-110
2015-01-21,NorthernIowa,66,60,IndianaState,-13.5,-110,-1375,121.0,-110,13.5,-110,875,121.0,-110
2015-01-21,SMU,66,52,Tulane,-8.5,-110,-435,127.0,-110,8.5,-110,345,127.0,-110
2015-01-21,Evansville,65,56,LoyolaChicago,-1.0,-110,-115,125.5,-110,1.0,-110,-105,125.5,-110
2015-01-21,DenverU,73,66,OralRoberts,-5.0,-110,-225,126.5,-110,5.0,-110,190,126.5,-110
2015-01-21,Monmouth,71,56,Pennsylvania,-1.0,-110,-115,128.5,-110,1.0,-110,-105,128.5,-110
2015-01-21,St.Peter's,55,63,Quinnipiac,-3.0,-110,-160,124.0,-110,3.0,-110,140,124.0,-110
2015-01-21,BoiseState,86,36,SanJoseState,-21.0,-110,-8500,123.5,-110,21.0,-110,3500,123.5,-110
2015-01-21,Butler,64,61,Creighton,-9.0,-110,-500,127.5,-110,9.0,-110,375,127.5,-110
2015-01-21,UNLV,69,71,NewMexico,-4.0,-110,-185,122.5,-110,4.0,-110,160,122.5,-110
2015-01-21,Illinois,66,57,Purdue,-3.0,-110,-160,134.0,-110,3.0,-110,140,134.0,-110
2015-01-21,OklahomaState,63,43,TexasTech,-14.0,-110,-1210,126.5,-110,14.0,-110,860,126.5,-110
2015-01-21,Auburn,71,78,MississippiSt,-7.0,-110,-330,128.5,-110,7.0,-110,270,128.5,-110
2015-01-21,UtahU,86,64,WashingtonState,-19.0,-110,-5000,136.0,-110,19.0,-110,2500,136.0,-110
2015-01-21,WichitaState,76,53,MissouriSt,-12.5,-110,-850,122.5,-110,12.5,-110,600,122.5,-110
2015-01-21,Akron,61,64,NoIllinois,-4.0,-110,-190,124.5,-110,4.0,-110,165,124.5,-110
2015-01-20,IllinoisState,64,56,Drake,-9.0,-110,-445,129.0,-110,9.0,-110,355,129.0,-110
2015-01-20,Rutgers,50,54,Michigan,-2.5,-110,-135,120.5,-110,2.5,-110,115,120.5,-110
2015-01-20,Valparaiso,77,62,YoungstownState,-8.5,-110,-435,138.5,-110,8.5,-110,345,138.5,-110
2015-01-20,Georgia,69,64,Mississippi,-4.0,-110,-185,140.5,-110,4.0,-110,160,140.5,-110
2015-01-20,Florida,61,79,LSU,-11.0,-110,-730,135.5,-110,11.0,-110,555,135.5,-110
2015-01-20,Syracuse,69,61,BostonCollege,-8.5,-110,-410,124.5,-110,8.5,-110,330,124.5,-110
2015-01-20,IowaState,77,71,KansasState,-9.5,-110,-545,138.5,-110,9.5,-110,420,138.5,-110
2015-01-20,Davidson,77,60,Dayton,-2.5,-110,-140,142.0,-110,2.5,-110,120,142.0,-110
2015-01-20,WrightState,41,67,WiscMilwaukee,-1.0,-110,-125,130.0,-110,1.0,-110,105,130.0,-110
2015-01-20,WiscGreenBay,78,55,IllinoisChicago,-17.5,-110,-2200,131.5,-110,17.5,-110,1315,131.5,-110
2015-01-20,Nebraska,52,49,MinnesotaU,-2.0,-110,-135,129.5,-110,2.0,-110,115,129.5,-110
2015-01-20,SouthCarolina,62,66,Tennessee,-7.0,-110,-325,121.5,-110,7.0,-110,265,121.5,-110
2015-01-20,Kentucky,65,57,Vanderbilt,-21.5,-110,-7750,126.0,-110,21.5,-110,4250,126.0,-110
2015-01-20,Wisconsin,82,50,Iowa,-10.0,-110,-575,134.0,-110,10.0,-110,450,134.0,-110
2015-01-20,SanDiegoState,77,45,AirForce,-9.5,-110,-535,116.0,-110,9.5,-110,410,116.0,-110
2015-01-20,Nevada,54,70,UtahState,-2.0,-110,-130,125.0,-110,2.0,-110,110,125.0,-110
2015-01-19,Duke,79,65,Pittsburgh,-13.5,-110,-1300,137.5,-110,13.5,-110,800,137.5,-110
2015-01-19,Texas,66,48,TCU,-2.5,-110,-145,120.5,-110,2.5,-110,125,120.5,-110
2015-01-19,Clemson,55,59,FloridaState,-4.5,-110,-215,124.5,-110,4.5,-110,180,124.5,-110
2015-01-19,Kansas,85,78,Oklahoma,-5.5,-110,-240,138.0,-110,5.5,-110,200,138.0,-110
2015-01-19,Villanova,58,78,Georgetown,-4.0,-110,-185,133.0,-110,4.0,-110,160,133.0,-110
2015-01-18,NorthCarolina,68,53,VirginiaTech,-22.0,-110,-7750,147.0,-110,22.0,-110,4250,147.0,-110
2015-01-18,Illinois,74,80,IndianaU,-5.5,-110,-230,142.0,-110,5.5,-110,195,142.0,-110
2015-01-18,SoIllinois,59,52,LoyolaChicago,-0.0,-110,-108,117.0,-110,0.0,-110,-108,117.0,-110
2015-01-18,NorthernIowa,60,46,MissouriSt,-14.0,-110,-1400,115.5,-110,14.0,-110,900,115.5,-110
2015-01-18,St.Johns,67,71,Depaul,-6.0,-110,-270,143.5,-110,6.0,-110,220,143.5,-110
2015-01-18,St.Bonaventure,70,61,St.Josephs,-6.0,-110,-245,128.0,-110,6.0,-110,205,128.0,-110
2015-01-18,NewMexico,59,69,BoiseState,-5.0,-110,-230,120.0,-110,5.0,-110,195,120.0,-110
2015-01-18,NebraskaOmaha,84,89,IUPUI,-7.5,-110,-415,147.5,-110,7.5,-110,335,147.5,-110
2015-01-18,WashingtonU,85,77,Oregon,-5.5,-110,-235,142.5,-110,5.5,-110,200,142.5,-110
2015-01-18,Canisius,78,74,Iona,-0.0,-110,-108,150.0,-110,0.0,-110,-108,150.0,-110
2015-01-18,Manhattan,79,82,Rider,-3.5,-110,-160,125.0,-110,3.5,-110,140,125.0,-110
2015-01-18,Quinnipiac,72,71,Marist,-6.5,-110,-300,129.0,-110,6.5,-110,240,129.0,-110
2015-01-18,Monmouth,77,70,Fairfield,-7.5,-110,-340,117.0,-110,7.5,-110,270,117.0,-110
2015-01-18,Niagara,70,74,Siena,-2.0,-110,-135,146.0,-110,2.0,-110,115,146.0,-110
2015-01-17,Yale,80,62,Brown,-4.5,-110,-205,133.5,-110,4.5,-110,175,133.5,-110
2015-01-17,LaSalle,60,49,Fordham,-13.0,-110,-1080,131.0,-110,13.0,-110,780,131.0,-110
2015-01-17,MemphisU,99,79,CentralFlorida,-14.0,-110,-1160,134.5,-110,14.0,-110,810,134.5,-110
2015-01-17,Iowa,76,67,OhioState,-1.5,-110,-125,138.0,-110,1.5,-110,105,138.0,-110
2015-01-17,Hofstra,74,79,NCWilmington,-11.0,-110,-705,148.5,-110,11.0,-110,530,148.5,-110
2015-01-17,VaCommonwealth,70,64,Duquesne,-14.5,-110,-1420,150.5,-110,14.5,-110,970,150.5,-110
2015-01-17,Florida,61,73,Georgia,-2.0,-110,-140,125.0,-110,2.0,-110,120,125.0,-110
2015-01-17,WichitaState,61,41,Evansville,-6.5,-110,-290,130.5,-110,6.5,-110,240,130.5,-110
2015-01-17,UTEP,73,55,TexSanAntonio,-9.0,-110,-470,134.5,-110,9.0,-110,370,134.5,-110
2015-01-17,Massachusetts,60,56,RhodeIsland,-1.0,-110,-120,132.0,-110,1.0,-110,100,132.0,-110
2015-01-17,IndianaState,78,84,Drake,-3.0,-110,-155,125.0,-110,3.0,-110,135,125.0,-110
2015-01-17,WiscGreenBay,70,64,DetroitU,-5.0,-110,-220,133.0,-110,5.0,-110,185,133.0,-110
2015-01-17,Buffalo,77,68,MiamiOhio,-13.5,-110,-1155,145.0,-110,13.5,-110,805,145.0,-110
2015-01-17,Virginia,66,51,BostonCollege,-12.5,-110,-875,117.5,-110,12.5,-110,625,117.5,-110
2015-01-17,PennState,77,84,Purdue,-1.0,-110,-113,134.0,-110,1.0,-110,-103,134.0,-110
2015-01-17,IowaState,86,81,Kansas,-4.0,-110,-170,147.5,-110,4.0,-110,150,147.5,-110
2015-01-17,NCState,72,63,FloridaState,-138.5,-110,-125,138.5,-110,138.5,-110,105,138.5,-110
2015-01-17,Dayton,61,45,SaintLouis,-14.0,-110,-1370,125.0,-110,14.0,-110,870,125.0,-110
2015-01-17,Toledo,78,81,WesternMichigan,-8.0,-110,-385,144.5,-110,8.0,-110,305,144.5,-110
2015-01-17,Louisville,52,63,Duke,-2.5,-110,-150,142.5,-110,2.5,-110,130,142.5,-110
2015-01-17,EasternMichigan,54,46,NoIllinois,-8.5,-110,-430,122.5,-110,8.5,-110,340,122.5,-110
2015-01-17,William&Mary,85,72,Towson,-6.0,-110,-270,126.5,-110,6.0,-110,220,126.5,-110
2015-01-17,Xavier,62,58,Marquette,-10.0,-110,-590,137.5,-110,10.0,-110,465,137.5,-110
2015-01-17,Tulane,68,65,HoustonU,-1.0,-110,-120,134.0,-110,1.0,-110,100,134.0,-110
2015-01-17,Akron,82,76,CentralMichigan,-4.5,-110,-195,138.5,-110,4.5,-110,170,138.5,-110
2015-01-17,LSU,64,67,TexasA&M,-5.0,-110,-215,135.0,-110,5.0,-110,185,135.0,-110
2015-01-17,MinnesotaU,89,80,Rutgers,-13.0,-110,-1020,132.0,-110,13.0,-110,720,132.0,-110
2015-01-17,Tulsa,75,58,SouthFlorida,-6.0,-110,-270,123.5,-110,6.0,-110,220,123.5,-110
2015-01-17,KansasState,63,61,Baylor,-1.5,-110,-130,119.0,-110,1.5,-110,110,119.0,-110
2015-01-17,NotreDame,75,70,MiamiFlorida,-6.5,-110,-285,137.0,-110,6.5,-110,235,137.0,-110
2015-01-17,GeorgiaState,69,74,AppalachianSt,-11.5,-110,-725,135.5,-110,11.5,-110,550,135.5,-110
2015-01-17,Tennessee,59,51,Missouri,-1.0,-110,-115,125.0,-110,1.0,-110,-105,125.0,-110
2015-01-17,Pittsburgh,70,65,GeorgiaTech,-6.0,-110,-275,121.0,-110,6.0,-110,225,121.0,-110
2015-01-17,SaintMarysCA,82,77,BYU,-2.0,-110,-135,145.0,-110,2.0,-110,115,145.0,-110
2015-01-17,WashingtonState,47,62,OregonState,-2.5,-110,-140,132.5,-110,2.5,-110,120,132.5,-110
2015-01-17,Stanford,72,59,Connecticut,-5.5,-110,-240,124.5,-110,5.5,-110,200,124.5,-110
2015-01-17,SouthCarolina,68,71,Auburn,-2.5,-110,-140,134.5,-110,2.5,-110,120,134.5,-110
2015-01-17,Michigan,56,54,Northwestern,-9.0,-110,-450,121.0,-110,9.0,-110,355,121.0,-110
2015-01-17,CalRiverside,66,62,Hawaii,-2.0,-110,-135,140.0,-110,2.0,-110,115,140.0,-110
2015-01-17,Cincinnati,84,53,Temple,-7.0,-110,-303,116.0,-110,7.0,-110,253,116.0,-110
2015-01-17,Creighton,65,74,Providence,-2.0,-110,-125,131.0,-110,2.0,-110,105,131.0,-110
2015-01-17,Arizona,69,51,UtahU,-5.5,-110,-240,126.0,-110,5.5,-110,200,126.0,-110
2015-01-17,Oklahoma,82,65,OklahomaState,-6.5,-110,-290,133.0,-110,6.5,-110,240,133.0,-110
2015-01-17,Texas,77,50,WestVirginia,-3.0,-110,-153,136.0,-110,3.0,-110,132,136.0,-110
2015-01-17,SanDiegoState,53,47,UNLV,-10.0,-110,-600,117.0,-110,10.0,-110,460,117.0,-110
2015-01-17,Arkansas,82,96,Mississippi,-9.0,-110,-450,154.0,-110,9.0,-110,355,154.0,-110
2015-01-17,Georgetown,61,59,Butler,-4.0,-110,-190,129.0,-110,4.0,-110,161,129.0,-110
2015-01-17,BowlingGreen,58,46,BallState,-9.0,-110,-500,122.5,-110,9.0,-110,375,122.5,-110
2015-01-17,ArizonaState,78,72,Colorado,-6.0,-110,-240,124.5,-110,6.0,-110,200,124.5,-110
2015-01-17,Delaware,62,66,Drexel,-4.0,-110,-185,125.0,-110,4.0,-110,160,125.0,-110
2015-01-17,Maryland,75,59,MichiganState,-2.0,-110,-135,131.5,-110,2.0,-110,115,131.5,-110
2015-01-17,TCU,62,42,TexasTech,-2.5,-110,-145,125.5,-110,2.5,-110,125,125.5,-110
2015-01-17,SMU,77,54,EastCarolina,-18.5,-110,-4000,124.0,-110,18.5,-110,2000,124.0,-110
2015-01-17,Syracuse,53,66,Clemson,-1.5,-110,-125,120.5,-110,1.5,-110,105,120.5,-110
2015-01-17,Vanderbilt,54,57,MississippiSt,-4.0,-110,-180,122.5,-110,4.0,-110,155,122.5,-110
2015-01-17,LouisianaTech,75,68,MiddleTennSt,-11.5,-110,-745,126.5,-110,11.5,-110,570,126.5,-110
2015-01-17,Kentucky,70,48,Alabama,-9.5,-110,-545,119.5,-110,9.5,-110,420,119.5,-110
2015-01-17,Gonzaga,72,55,LoyolaMarymount,-19.5,-110,-4750,136.0,-110,19.5,-110,2375,136.0,-110
2015-01-17,GeoWashington,63,53,GeorgeMason,-11.5,-110,-800,126.5,-110,11.5,-110,575,126.5,-110
2015-01-16,Iona,80,79,Niagara,-11.0,-110,-720,153.0,-110,11.0,-110,510,153.0,-110
2015-01-16,St.Peter's,65,72,Manhattan,-4.0,-110,-185,123.5,-110,4.0,-110,160,123.5,-110
2015-01-16,Fairfield,60,54,Marist,-8.0,-110,-410,118.5,-110,8.0,-110,330,118.5,-110
2015-01-16,Canisius,83,49,Siena,-7.5,-110,-330,140.5,-110,7.5,-110,270,140.5,-110
2015-01-16,NDakotaSt,61,48,WesternIllinois,-12.5,-110,-920,127.0,-110,12.5,-110,610,127.0,-110
2015-01-16,RobertMorris,63,68,St.FrancisNY,-2.5,-110,-140,134.0,-110,2.5,-110,120,134.0,-110
2015-01-15,FloridaIntl,66,62,Marshall,-5.0,-110,-220,132.5,-110,5.0,-110,185,132.5,-110
2015-01-15,WashingtonU,56,43,OregonState,-7.0,-110,-320,123.5,-110,7.0,-110,260,123.5,-110
2015-01-15,TexasState,82,71,SouthAlabama,-8.5,-110,-410,130.0,-110,8.5,-110,330,130.0,-110
2015-01-15,LouisianaTech,74,71,UAB,-14.5,-110,-1455,141.5,-110,14.5,-110,955,141.5,-110
2015-01-15,Arizona,68,54,Colorado,-16.0,-110,-1500,125.0,-110,16.0,-110,1050,125.0,-110
2015-01-15,MiddleTennSt,62,61,SouthernMiss,-4.5,-110,-190,118.0,-110,4.5,-110,165,118.0,-110
2015-01-15,ULMonroe,63,54,Troy,-6.5,-110,-305,126.0,-110,6.5,-110,245,126.0,-110
2015-01-15,GeorgiaSouthern,78,70,ULLafayette,-2.0,-110,-140,144.5,-110,2.0,-110,120,144.5,-110
2015-01-15,AppalachianSt,50,59,ArkansasState,-1.0,-110,-115,130.5,-110,1.0,-110,-105,130.5,-110
2015-01-15,CharlotteU,73,57,NorthTexas,-11.0,-110,-655,135.5,-110,11.0,-110,505,135.5,-110
2015-01-15,OldDominion,63,53,Rice,-17.0,-110,-3000,118.5,-110,17.0,-110,1500,118.5,-110
2015-01-15,Drexel,35,54,JamesMadison,-3.0,-110,-155,124.0,-110,3.0,-110,135,124.0,-110
2015-01-15,Cincinnati,50,63,MemphisU,-118.5,-110,-120,118.5,-110,118.5,-110,100,118.5,-110
2015-01-15,WiscGreenBay,66,69,Oakland,-7.0,-110,-310,141.5,-110,7.0,-110,250,141.5,-110
2015-01-15,Florida,75,55,Auburn,-15.5,-110,-1500,127.5,-110,15.5,-110,1025,127.5,-110
2015-01-15,WesternKentucky,88,85,FlaAtlantic,-4.0,-110,-180,135.5,-110,4.0,-110,155,135.5,-110
2015-01-15,GeorgiaState,83,62,UTArlington,-12.0,-110,-775,144.5,-110,12.0,-110,575,144.5,-110
2015-01-15,GeoWashington,73,70,Richmond,-7.0,-110,-320,117.5,-110,7.0,-110,260,117.5,-110
2015-01-15,UtahU,76,59,ArizonaState,-4.5,-110,-200,126.0,-110,4.5,-110,170,126.0,-110
2015-01-15,Wisconsin,70,55,Nebraska,-15.0,-110,-1330,120.5,-110,15.0,-110,930,120.5,-110
2015-01-15,SaintMarysCA,70,58,SanDiego,-8.0,-110,-370,127.5,-110,8.0,-110,300,127.5,-110
2015-01-15,CalSantaBarb,63,74,CSNorthridge,-12.0,-110,-915,137.0,-110,12.0,-110,665,137.0,-110
2015-01-15,EasternKentucky,65,72,EasternIllinois,-10.5,-110,-620,124.0,-110,10.5,-110,470,124.0,-110
2015-01-15,PortlandU,68,80,LoyolaMarymount,-4.0,-110,-195,140.0,-110,4.0,-110,170,140.0,-110
2015-01-15,SouthernUtah,71,67,IdahoState,-4.5,-110,-205,133.5,-110,4.5,-110,175,133.5,-110
2015-01-15,MurrayState,92,77,Belmont,-7.5,-110,-370,152.0,-110,7.5,-110,300,152.0,-110
